epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,182.422,1.31545,0.72432,1.05112,0.91593,0.87684,0.93024,0.55108,1.29927,0.66981,1.05848,0.000863116,0.000863116,0.000863116
22,190.878,1.29648,0.71887,1.04922,0.93603,0.88711,0.942,0.57315,1.2487,0.62884,1.03552,0.000834822,0.000834822,0.000834822
23,199.449,1.27279,0.69091,1.03689,0.91591,0.88604,0.93389,0.57087,1.26009,0.63405,1.04479,0.000806528,0.000806528,0.000806528
24,208.075,1.25701,0.68699,1.03254,0.91001,0.89394,0.93988,0.57421,1.24826,0.62997,1.03752,0.000778233,0.000778233,0.000778233
25,216.63,1.26257,0.67923,1.02862,0.92445,0.90803,0.94684,0.57327,1.23922,0.6322,1.03618,0.000749939,0.000749939,0.000749939
26,225.158,1.24354,0.67722,1.02244,0.9425,0.89333,0.94902,0.58183,1.24435,0.61641,1.03583,0.000721645,0.000721645,0.000721645
27,233.733,1.23227,0.66675,1.02719,0.93814,0.90791,0.94963,0.58813,1.23085,0.60398,1.031,0.000693351,0.000693351,0.000693351
28,242.426,1.21927,0.65122,1.01496,0.93766,0.89581,0.94716,0.58611,1.21066,0.6034,1.02808,0.000665057,0.000665057,0.000665057
29,250.881,1.20814,0.64426,1.0161,0.94061,0.888,0.94952,0.58006,1.25275,0.61006,1.03806,0.000636762,0.000636762,0.000636762
30,259.41,1.20899,0.64754,1.02,0.94321,0.90622,0.95517,0.59561,1.20671,0.58654,1.03047,0.000608468,0.000608468,0.000608468
31,268.03,1.19765,0.63525,1.00517,0.93766,0.89981,0.95076,0.59632,1.19713,0.59585,1.02549,0.000580174,0.000580174,0.000580174
32,276.632,1.1931,0.63848,1.00341,0.9489,0.9,0.95248,0.59935,1.18646,0.58092,1.02291,0.00055188,0.00055188,0.00055188
33,285.224,1.16971,0.62434,1.00326,0.93928,0.90269,0.95234,0.6051,1.15968,0.56622,1.01234,0.000523586,0.000523586,0.000523586
34,293.783,1.14873,0.60623,0.99431,0.95323,0.90899,0.95843,0.60951,1.1641,0.57661,1.01142,0.000495291,0.000495291,0.000495291
35,302.388,1.15518,0.61261,0.98968,0.94932,0.89983,0.96007,0.62183,1.14417,0.56607,1.0027,0.000466997,0.000466997,0.000466997
36,310.983,1.13848,0.60528,0.98626,0.93752,0.90989,0.95633,0.61029,1.15912,0.55963,1.00953,0.000438703,0.000438703,0.000438703
37,319.401,1.15004,0.60916,0.99292,0.94139,0.91241,0.95538,0.614,1.1589,0.56981,1.00823,0.000410409,0.000410409,0.000410409
38,327.989,1.10704,0.58784,0.97464,0.93438,0.91715,0.95414,0.59467,1.20736,0.57766,1.02486,0.000382115,0.000382115,0.000382115
39,336.487,1.09507,0.58544,0.97099,0.94323,0.91518,0.96024,0.62333,1.12105,0.54829,0.99528,0.00035382,0.00035382,0.00035382
40,345.14,1.08742,0.56749,0.9693,0.94788,0.91384,0.9627,0.61826,1.13745,0.54916,1.00363,0.000325526,0.000325526,0.000325526
41,354.895,1.06819,0.53612,0.98056,0.95423,0.91485,0.96193,0.62529,1.12991,0.54431,1.00264,0.000297232,0.000297232,0.000297232
42,363.428,1.03578,0.53039,0.96889,0.94856,0.91711,0.9636,0.6212,1.13003,0.54219,0.9994,0.000268938,0.000268938,0.000268938
43,371.909,1.02487,0.52434,0.96902,0.95391,0.90299,0.96096,0.63163,1.11869,0.53654,0.99615,0.000240644,0.000240644,0.000240644
44,380.439,1.03103,0.52735,0.96875,0.93932,0.91593,0.96461,0.63385,1.10051,0.53926,0.98761,0.000212349,0.000212349,0.000212349
45,388.985,1.01595,0.51602,0.96379,0.94573,0.92136,0.9663,0.63411,1.09376,0.52927,0.98472,0.000184055,0.000184055,0.000184055
46,397.491,0.98969,0.50334,0.9573,0.9445,0.92754,0.96804,0.64446,1.08079,0.52022,0.98285,0.000155761,0.000155761,0.000155761
47,406.114,0.98841,0.50182,0.9504,0.94283,0.93009,0.96819,0.64299,1.0779,0.52388,0.98052,0.000127467,0.000127467,0.000127467
48,414.494,0.96985,0.49441,0.94571,0.94761,0.91838,0.96585,0.64843,1.07166,0.52008,0.97725,9.91726e-05,9.91726e-05,9.91726e-05
49,423.117,0.96254,0.48635,0.9451,0.95051,0.92158,0.96586,0.64649,1.0703,0.51656,0.97693,7.08784e-05,7.08784e-05,7.08784e-05
50,431.489,0.96221,0.49161,0.9465,0.95094,0.92351,0.96721,0.65013,1.06097,0.51292,0.9727,4.25842e-05,4.25842e-05,4.25842e-05
