epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,299.25,1.17102,0.61205,0.99363,0.92081,0.88369,0.93396,0.58704,1.20655,0.57623,1.02211,0.000947999,0.000947999,0.000947999
36,307.729,1.16618,0.60817,0.99377,0.92041,0.90631,0.9415,0.60032,1.18799,0.58079,1.01969,0.000933851,0.000933851,0.000933851
37,316.267,1.16223,0.61357,0.9909,0.9269,0.89349,0.9374,0.57305,1.2164,0.59097,1.02887,0.000919704,0.000919704,0.000919704
38,324.55,1.14665,0.60243,0.98573,0.91026,0.91279,0.94311,0.59758,1.21198,0.57493,1.02093,0.000905557,0.000905557,0.000905557
39,332.98,1.12868,0.59127,0.98522,0.93106,0.88553,0.93999,0.60393,1.17702,0.56487,1.01671,0.00089141,0.00089141,0.00089141
40,341.697,1.11429,0.58692,0.97679,0.92782,0.90936,0.94428,0.6046,1.17299,0.55549,1.01549,0.000877263,0.000877263,0.000877263
41,350.075,1.11357,0.58165,0.98333,0.92957,0.88002,0.93237,0.59138,1.171,0.56933,1.0119,0.000863116,0.000863116,0.000863116
42,358.454,1.12072,0.58325,0.98192,0.92577,0.88428,0.93371,0.58958,1.17405,0.56213,1.0131,0.000848969,0.000848969,0.000848969
43,366.963,1.11351,0.57988,0.9841,0.94523,0.89985,0.9507,0.60713,1.18862,0.56453,1.01218,0.000834822,0.000834822,0.000834822
44,375.377,1.10888,0.57903,0.97617,0.93557,0.9063,0.94403,0.60899,1.15992,0.54291,1.00592,0.000820675,0.000820675,0.000820675
45,383.885,1.09785,0.57261,0.97551,0.92209,0.91207,0.94775,0.61198,1.16272,0.55057,1.01177,0.000806528,0.000806528,0.000806528
46,392.373,1.08839,0.57217,0.97059,0.93239,0.91559,0.95469,0.61544,1.16155,0.54412,1.00414,0.00079238,0.00079238,0.00079238
47,400.738,1.08777,0.57108,0.96813,0.92695,0.89928,0.94515,0.60248,1.15789,0.54282,1.00714,0.000778233,0.000778233,0.000778233
48,409.189,1.06348,0.55972,0.96701,0.92596,0.9189,0.95321,0.60981,1.16038,0.55337,1.01139,0.000764086,0.000764086,0.000764086
49,417.52,1.0835,0.56655,0.97092,0.92831,0.90616,0.94739,0.61057,1.14418,0.54289,1.00412,0.000749939,0.000749939,0.000749939
50,425.737,1.06455,0.54983,0.96115,0.93383,0.90676,0.94885,0.61775,1.13614,0.5457,0.99634,0.000735792,0.000735792,0.000735792
51,434.172,1.04807,0.54551,0.95003,0.93339,0.91931,0.95013,0.61421,1.1301,0.53027,1.00214,0.000721645,0.000721645,0.000721645
52,442.634,1.04822,0.54732,0.95844,0.92198,0.91553,0.9471,0.61783,1.12514,0.52838,1.00059,0.000707498,0.000707498,0.000707498
53,451.257,1.05129,0.54723,0.95417,0.92293,0.92188,0.95235,0.6232,1.10902,0.52562,0.99393,0.000693351,0.000693351,0.000693351
54,459.793,1.0361,0.54182,0.95424,0.93802,0.91119,0.95168,0.62438,1.12503,0.53479,1.00385,0.000679204,0.000679204,0.000679204
55,468.261,1.03705,0.54539,0.95945,0.93639,0.90674,0.9538,0.62296,1.12751,0.52169,1.00308,0.000665057,0.000665057,0.000665057
56,476.458,1.01435,0.53116,0.95206,0.93305,0.91685,0.95143,0.62271,1.12066,0.5216,0.99914,0.000650909,0.000650909,0.000650909
57,484.791,1.01903,0.53075,0.95017,0.94096,0.92129,0.95245,0.62177,1.12118,0.51632,0.99465,0.000636762,0.000636762,0.000636762
58,493.166,0.99891,0.51943,0.94589,0.94612,0.89706,0.94805,0.6343,1.09375,0.51252,0.98722,0.000622615,0.000622615,0.000622615
59,501.568,1.00576,0.52392,0.94973,0.94227,0.91797,0.95363,0.63695,1.09521,0.50757,0.99312,0.000608468,0.000608468,0.000608468
60,510.106,1.0018,0.52014,0.94309,0.94022,0.92637,0.95969,0.63484,1.10236,0.50297,0.98902,0.000594321,0.000594321,0.000594321
61,518.564,0.99209,0.51426,0.93299,0.94191,0.92384,0.95816,0.64241,1.07246,0.50086,0.98211,0.000580174,0.000580174,0.000580174
62,526.99,0.99688,0.51414,0.93921,0.93853,0.91566,0.95069,0.6369,1.0801,0.4962,0.98441,0.000566027,0.000566027,0.000566027
63,535.342,0.98463,0.51351,0.92988,0.93965,0.89472,0.94472,0.62918,1.08838,0.50242,0.98909,0.00055188,0.00055188,0.00055188
64,543.786,0.95923,0.50086,0.93227,0.9464,0.91528,0.95385,0.64042,1.0596,0.49725,0.98082,0.000537733,0.000537733,0.000537733
65,552.309,0.98754,0.51309,0.93574,0.94009,0.91813,0.95302,0.64235,1.06551,0.49428,0.98841,0.000523586,0.000523586,0.000523586
66,560.698,0.95473,0.49835,0.93218,0.94145,0.91881,0.95519,0.64281,1.07895,0.49675,0.9869,0.000509438,0.000509438,0.000509438
67,569.147,0.96525,0.50196,0.92596,0.947,0.94521,0.96869,0.647,1.05864,0.49388,0.97868,0.000495291,0.000495291,0.000495291
68,577.63,0.95807,0.50512,0.93067,0.94263,0.93833,0.95942,0.63545,1.0816,0.49803,0.98062,0.000481144,0.000481144,0.000481144
69,586.094,0.9645,0.51075,0.93462,0.95236,0.93709,0.96325,0.65634,1.04466,0.485,0.97615,0.000466997,0.000466997,0.000466997
70,594.508,0.93894,0.48788,0.92472,0.94403,0.9328,0.96109,0.64304,1.07646,0.4912,0.97933,0.00045285,0.00045285,0.00045285
71,602.883,0.94699,0.49544,0.92369,0.94569,0.93413,0.95989,0.65549,1.04004,0.4849,0.97489,0.000438703,0.000438703,0.000438703
72,611.212,0.92601,0.48315,0.92047,0.94104,0.93478,0.95949,0.652,1.06191,0.49257,0.97781,0.000424556,0.000424556,0.000424556
73,619.585,0.92175,0.4786,0.91729,0.94619,0.93104,0.96049,0.66075,1.0293,0.48037,0.96918,0.000410409,0.000410409,0.000410409
74,628.001,0.92451,0.47946,0.92292,0.94219,0.94344,0.961,0.65929,1.02903,0.47837,0.96738,0.000396262,0.000396262,0.000396262
75,636.227,0.93074,0.49351,0.92118,0.93979,0.93627,0.96336,0.65937,1.02934,0.47839,0.96451,0.000382115,0.000382115,0.000382115
76,644.715,0.91955,0.47962,0.92192,0.95159,0.93862,0.96404,0.65848,1.02376,0.47651,0.96104,0.000367967,0.000367967,0.000367967
77,653.407,0.90827,0.47454,0.91742,0.94708,0.93637,0.96113,0.66691,1.00629,0.46829,0.96122,0.00035382,0.00035382,0.00035382
78,661.74,0.90665,0.47433,0.91106,0.94443,0.94265,0.96143,0.66488,0.99827,0.4653,0.95901,0.000339673,0.000339673,0.000339673
79,670.204,0.92957,0.48684,0.91867,0.94979,0.94796,0.96508,0.66543,1.00837,0.46581,0.95752,0.000325526,0.000325526,0.000325526
80,678.481,0.88526,0.46207,0.90935,0.9513,0.93213,0.9634,0.66811,0.99271,0.45951,0.95742,0.000311379,0.000311379,0.000311379
81,686.908,0.89856,0.47207,0.91147,0.9494,0.93592,0.96509,0.6711,0.98145,0.45824,0.95778,0.000297232,0.000297232,0.000297232
82,695.492,0.88254,0.46384,0.90519,0.95423,0.93747,0.96375,0.66844,0.98384,0.45796,0.95631,0.000283085,0.000283085,0.000283085
83,703.938,0.87635,0.46113,0.91015,0.95598,0.93486,0.96368,0.66541,0.9971,0.4592,0.96177,0.000268938,0.000268938,0.000268938
84,712.298,0.87011,0.45835,0.90509,0.94988,0.93978,0.96544,0.6658,0.9929,0.46203,0.9527,0.000254791,0.000254791,0.000254791
85,720.7,0.8639,0.45561,0.89922,0.94984,0.94117,0.96408,0.66983,0.9774,0.45481,0.94951,0.000240644,0.000240644,0.000240644
86,729.085,0.86343,0.45138,0.89595,0.95541,0.93676,0.96551,0.67229,0.98658,0.457,0.95089,0.000226497,0.000226497,0.000226497
87,737.508,0.84749,0.44763,0.90235,0.94429,0.93809,0.96385,0.67217,0.97539,0.45485,0.94671,0.000212349,0.000212349,0.000212349
88,746.217,0.86168,0.45209,0.89881,0.94728,0.9329,0.96431,0.6763,0.9718,0.45294,0.94991,0.000198202,0.000198202,0.000198202
89,754.695,0.84011,0.44691,0.89967,0.94536,0.94834,0.96644,0.67619,0.96289,0.44754,0.9514,0.000184055,0.000184055,0.000184055
90,762.956,0.8425,0.44265,0.89415,0.94701,0.9417,0.96663,0.68108,0.96084,0.44427,0.94854,0.000169908,0.000169908,0.000169908
91,772.572,0.79587,0.40257,0.88998,0.94685,0.94116,0.9633,0.67218,0.98753,0.45315,0.96032,0.000155761,0.000155761,0.000155761
92,780.942,0.79652,0.4015,0.89382,0.94762,0.94417,0.96567,0.67203,0.97854,0.45284,0.95526,0.000141614,0.000141614,0.000141614
93,789.156,0.79128,0.39993,0.88818,0.94454,0.94251,0.96513,0.6749,0.96911,0.45128,0.95486,0.000127467,0.000127467,0.000127467
94,797.409,0.7766,0.3996,0.88987,0.94679,0.94027,0.96485,0.67615,0.96924,0.44772,0.95208,0.00011332,0.00011332,0.00011332
95,805.699,0.77451,0.39634,0.88143,0.94665,0.94085,0.96631,0.68192,0.95475,0.44375,0.94824,9.91726e-05,9.91726e-05,9.91726e-05
96,813.915,0.75542,0.38824,0.88083,0.94906,0.93557,0.96696,0.67706,0.95954,0.446,0.94949,8.50255e-05,8.50255e-05,8.50255e-05
97,822.165,0.77233,0.39322,0.88625,0.95003,0.94396,0.96942,0.68146,0.94846,0.44081,0.94857,7.08784e-05,7.08784e-05,7.08784e-05
98,830.374,0.75313,0.38649,0.8769,0.95209,0.94484,0.96957,0.68303,0.9413,0.4388,0.94532,5.67313e-05,5.67313e-05,5.67313e-05
99,838.64,0.76121,0.38801,0.8782,0.95184,0.94479,0.96849,0.68308,0.94582,0.44032,0.94649,4.25842e-05,4.25842e-05,4.25842e-05
100,846.823,0.74819,0.38469,0.87573,0.94973,0.94536,0.96818,0.68492,0.94457,0.43929,0.94548,2.84371e-05,2.84371e-05,2.84371e-05
