epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,257.083,1.2733,0.71563,1.10255,0.92505,0.93315,0.95675,0.58173,1.29649,0.66181,1.13443,0.000806528,0.000806528,0.000806528
24,268.079,1.2683,0.71967,1.10964,0.93581,0.91893,0.95817,0.58901,1.28844,0.6518,1.12231,0.000778233,0.000778233,0.000778233
25,279.041,1.26294,0.69731,1.10162,0.93871,0.92803,0.96096,0.58622,1.29853,0.64409,1.14206,0.000749939,0.000749939,0.000749939
26,289.968,1.24209,0.69198,1.09982,0.93393,0.92997,0.95675,0.58139,1.29913,0.64441,1.13046,0.000721645,0.000721645,0.000721645
27,300.999,1.24638,0.69241,1.09362,0.94315,0.92073,0.96021,0.60699,1.24842,0.62652,1.10531,0.000693351,0.000693351,0.000693351
28,311.963,1.22929,0.68399,1.08493,0.94117,0.93631,0.96065,0.58717,1.28935,0.63441,1.13256,0.000665057,0.000665057,0.000665057
29,322.921,1.22609,0.67117,1.08583,0.93494,0.93702,0.96426,0.60616,1.24978,0.62041,1.10988,0.000636762,0.000636762,0.000636762
30,333.844,1.19662,0.65995,1.07501,0.94616,0.9377,0.96748,0.60944,1.24211,0.60676,1.11205,0.000608468,0.000608468,0.000608468
31,344.989,1.20954,0.66284,1.07584,0.94176,0.93533,0.96286,0.60777,1.23857,0.5988,1.10779,0.000580174,0.000580174,0.000580174
32,355.981,1.19801,0.66412,1.07094,0.95257,0.93289,0.96459,0.60497,1.24075,0.60774,1.10162,0.00055188,0.00055188,0.00055188
33,366.947,1.17531,0.65116,1.06571,0.94438,0.93565,0.96318,0.60212,1.22235,0.60992,1.099,0.000523586,0.000523586,0.000523586
34,377.951,1.17786,0.64231,1.06266,0.9439,0.93657,0.96752,0.60867,1.2313,0.60261,1.10023,0.000495291,0.000495291,0.000495291
35,388.957,1.15588,0.62787,1.05652,0.93694,0.94626,0.96831,0.61939,1.20768,0.58998,1.09204,0.000466997,0.000466997,0.000466997
36,400.045,1.16825,0.63107,1.05712,0.93311,0.94391,0.96508,0.62615,1.19811,0.57849,1.08855,0.000438703,0.000438703,0.000438703
37,411.008,1.16489,0.6238,1.05737,0.94616,0.94246,0.96583,0.62821,1.19533,0.58127,1.08744,0.000410409,0.000410409,0.000410409
38,421.974,1.13061,0.61533,1.04307,0.94813,0.94402,0.96604,0.62597,1.20374,0.57755,1.09046,0.000382115,0.000382115,0.000382115
39,432.859,1.13909,0.61372,1.04537,0.95619,0.94103,0.96821,0.63194,1.18698,0.57046,1.07909,0.00035382,0.00035382,0.00035382
40,443.863,1.10976,0.6021,1.04089,0.94412,0.94725,0.96615,0.635,1.18519,0.57015,1.07884,0.000325526,0.000325526,0.000325526
41,456.347,1.09705,0.56751,1.05693,0.9427,0.94776,0.9663,0.62632,1.19693,0.56931,1.08382,0.000297232,0.000297232,0.000297232
42,467.086,1.07217,0.56008,1.04919,0.9456,0.94732,0.9679,0.62793,1.18575,0.56944,1.08269,0.000268938,0.000268938,0.000268938
43,477.768,1.06643,0.55431,1.05127,0.95122,0.94326,0.96642,0.63831,1.17015,0.55893,1.07754,0.000240644,0.000240644,0.000240644
44,488.466,1.0691,0.55127,1.05248,0.94998,0.94664,0.96697,0.63864,1.16311,0.5565,1.07042,0.000212349,0.000212349,0.000212349
45,499.32,1.04975,0.54495,1.04399,0.95079,0.94171,0.96752,0.64,1.16161,0.55396,1.07059,0.000184055,0.000184055,0.000184055
46,509.908,1.02842,0.53249,1.03516,0.94912,0.94314,0.96909,0.6409,1.16209,0.55057,1.07048,0.000155761,0.000155761,0.000155761
47,520.677,1.03137,0.52895,1.032,0.94927,0.94582,0.96856,0.64029,1.16421,0.55063,1.07015,0.000127467,0.000127467,0.000127467
48,531.428,1.01021,0.52065,1.02527,0.94565,0.9482,0.96932,0.64181,1.15733,0.54505,1.07025,9.91726e-05,9.91726e-05,9.91726e-05
49,542.013,0.99822,0.51669,1.02049,0.95229,0.94615,0.96853,0.64568,1.1456,0.53938,1.0636,7.08784e-05,7.08784e-05,7.08784e-05
50,552.668,1.01336,0.52131,1.0278,0.94738,0.94623,0.96856,0.64731,1.14187,0.53873,1.06303,4.25842e-05,4.25842e-05,4.25842e-05
