epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,214.418,1.36641,0.77176,1.05843,0.89635,0.82086,0.89474,0.50928,1.39002,0.721,1.07344,0.000749939,0.000749939,0.000749939
26,222.91,1.34324,0.75711,1.0549,0.90384,0.82678,0.8956,0.5299,1.3535,0.71561,1.06274,0.000721645,0.000721645,0.000721645
27,231.302,1.36538,0.76911,1.05837,0.88932,0.86003,0.91191,0.53959,1.3566,0.70598,1.06575,0.000693351,0.000693351,0.000693351
28,239.787,1.32644,0.7471,1.04639,0.91858,0.82842,0.90284,0.52516,1.37501,0.70354,1.07673,0.000665057,0.000665057,0.000665057
29,248.247,1.3111,0.73166,1.04757,0.89774,0.82553,0.88961,0.50005,1.4211,0.71272,1.09142,0.000636762,0.000636762,0.000636762
30,256.651,1.31667,0.72438,1.04454,0.92242,0.82127,0.90081,0.53527,1.34169,0.69397,1.06359,0.000608468,0.000608468,0.000608468
31,265.075,1.32209,0.73896,1.04345,0.90438,0.84053,0.90612,0.54143,1.34182,0.67787,1.06663,0.000580174,0.000580174,0.000580174
32,273.681,1.31387,0.72003,1.03964,0.9168,0.84377,0.91049,0.5348,1.35001,0.66953,1.06234,0.00055188,0.00055188,0.00055188
33,282.123,1.283,0.72826,1.03536,0.90851,0.8665,0.91255,0.54276,1.31465,0.662,1.04924,0.000523586,0.000523586,0.000523586
34,290.486,1.28184,0.7055,1.03164,0.89951,0.84943,0.90549,0.54657,1.32377,0.67206,1.05871,0.000495291,0.000495291,0.000495291
35,298.958,1.28982,0.71434,1.03367,0.904,0.85922,0.91273,0.54752,1.30226,0.66276,1.04824,0.000466997,0.000466997,0.000466997
36,307.343,1.26658,0.69474,1.02513,0.91415,0.84374,0.91156,0.54976,1.32617,0.66493,1.05309,0.000438703,0.000438703,0.000438703
37,315.679,1.26284,0.69193,1.02193,0.9156,0.86331,0.91931,0.55214,1.30732,0.6539,1.05164,0.000410409,0.000410409,0.000410409
38,324.078,1.24778,0.67852,1.01598,0.91453,0.84398,0.90805,0.54247,1.3157,0.65924,1.05299,0.000382115,0.000382115,0.000382115
39,332.487,1.23883,0.67813,1.01754,0.93621,0.83294,0.9144,0.54859,1.32164,0.65516,1.0486,0.00035382,0.00035382,0.00035382
40,340.882,1.23468,0.67871,1.01343,0.91744,0.85721,0.91179,0.5539,1.31351,0.65187,1.05265,0.000325526,0.000325526,0.000325526
41,350.427,1.20472,0.63313,1.02126,0.9173,0.84983,0.90646,0.55413,1.27917,0.64292,1.03835,0.000297232,0.000297232,0.000297232
42,358.713,1.16904,0.60754,1.00974,0.92425,0.84299,0.91247,0.55377,1.28441,0.64104,1.0401,0.000268938,0.000268938,0.000268938
43,367.024,1.15459,0.60875,1.00927,0.91527,0.87627,0.92509,0.56742,1.27511,0.63015,1.03769,0.000240644,0.000240644,0.000240644
44,375.263,1.15271,0.6017,1.00499,0.91191,0.87338,0.92482,0.56047,1.28418,0.63217,1.03865,0.000212349,0.000212349,0.000212349
45,383.61,1.14684,0.60346,1.00565,0.92122,0.8666,0.92227,0.55979,1.26984,0.63041,1.03557,0.000184055,0.000184055,0.000184055
46,391.943,1.11818,0.58518,0.99774,0.91139,0.87985,0.92676,0.56686,1.26137,0.62808,1.03213,0.000155761,0.000155761,0.000155761
47,400.308,1.12341,0.58747,0.99174,0.91354,0.87611,0.9217,0.56768,1.2546,0.62407,1.02875,0.000127467,0.000127467,0.000127467
48,408.517,1.10548,0.58129,0.98706,0.91514,0.8731,0.92549,0.5725,1.24798,0.61867,1.02614,9.91726e-05,9.91726e-05,9.91726e-05
49,416.857,1.10134,0.57624,0.99344,0.92174,0.88295,0.93059,0.57555,1.24835,0.61767,1.02492,7.08784e-05,7.08784e-05,7.08784e-05
50,425.14,1.10719,0.58199,0.98993,0.91984,0.87368,0.9276,0.57224,1.25001,0.61772,1.02643,4.25842e-05,4.25842e-05,4.25842e-05
