epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,1732.59,1.22037,0.66304,1.09185,0.91932,0.93535,0.95858,0.61136,1.21134,0.59957,1.10984,0.000919704,0.000919704,0.000919704
38,1780.2,1.2216,0.67474,1.09453,0.94226,0.93891,0.96387,0.61922,1.2093,0.60357,1.10443,0.000905557,0.000905557,0.000905557
39,1826.24,1.2142,0.67076,1.07492,0.94707,0.92891,0.96383,0.6216,1.21374,0.59707,1.10778,0.00089141,0.00089141,0.00089141
40,1873.25,1.18542,0.65113,1.07954,0.93711,0.92961,0.96071,0.6203,1.21223,0.5969,1.10546,0.000877263,0.000877263,0.000877263
41,1919.86,1.20417,0.6507,1.08033,0.9472,0.93609,0.96623,0.62759,1.20139,0.58144,1.09676,0.000863116,0.000863116,0.000863116
42,1966.91,1.21162,0.65094,1.07889,0.9431,0.93241,0.96498,0.62159,1.19846,0.58432,1.09733,0.000848969,0.000848969,0.000848969
43,2014.52,1.19339,0.64774,1.07059,0.94913,0.9311,0.96775,0.62912,1.19881,0.59087,1.09373,0.000834822,0.000834822,0.000834822
44,2060.41,1.19931,0.6512,1.0756,0.94387,0.9401,0.96889,0.63115,1.19601,0.583,1.09309,0.000820675,0.000820675,0.000820675
45,2107.41,1.18258,0.63677,1.0758,0.95154,0.9428,0.96783,0.62321,1.19323,0.58288,1.09522,0.000806528,0.000806528,0.000806528
46,2154.15,1.17555,0.6405,1.06818,0.95259,0.93707,0.96657,0.62886,1.17952,0.56952,1.09868,0.00079238,0.00079238,0.00079238
47,2200.15,1.16441,0.62894,1.05736,0.95346,0.93106,0.96762,0.6272,1.18817,0.57645,1.08648,0.000778233,0.000778233,0.000778233
48,2247.2,1.15978,0.62369,1.05702,0.95058,0.93906,0.96836,0.63297,1.16401,0.56909,1.08379,0.000764086,0.000764086,0.000764086
49,2293.55,1.14965,0.62087,1.05566,0.95321,0.93461,0.96951,0.63905,1.15995,0.56504,1.08134,0.000749939,0.000749939,0.000749939
50,2340.27,1.15739,0.6206,1.06039,0.95127,0.94414,0.97248,0.63776,1.16302,0.55736,1.08088,0.000735792,0.000735792,0.000735792
51,2386.68,1.15766,0.61483,1.04914,0.94963,0.93796,0.96909,0.63777,1.16683,0.56435,1.08637,0.000721645,0.000721645,0.000721645
52,2433.19,1.13584,0.61309,1.0548,0.9477,0.93705,0.96674,0.64963,1.14035,0.55578,1.0749,0.000707498,0.000707498,0.000707498
53,2481.31,1.12179,0.60996,1.04603,0.95188,0.93922,0.97223,0.64739,1.16177,0.556,1.08126,0.000693351,0.000693351,0.000693351
54,2527.52,1.15136,0.61704,1.05795,0.95617,0.9346,0.96937,0.64729,1.14943,0.55353,1.07534,0.000679204,0.000679204,0.000679204
55,2574.81,1.12251,0.60443,1.04542,0.94842,0.93952,0.96902,0.65466,1.11938,0.54976,1.06256,0.000665057,0.000665057,0.000665057
56,2622.15,1.11819,0.60132,1.04934,0.94829,0.94067,0.9693,0.6348,1.16608,0.55712,1.08018,0.000650909,0.000650909,0.000650909
57,2669.42,1.11316,0.5991,1.03934,0.94979,0.94297,0.97162,0.65079,1.13258,0.54999,1.06665,0.000636762,0.000636762,0.000636762
58,2716.56,1.12525,0.59944,1.04028,0.95791,0.95055,0.97304,0.65172,1.13122,0.53544,1.06953,0.000622615,0.000622615,0.000622615
59,2762.34,1.10707,0.58942,1.04585,0.96185,0.94014,0.97243,0.65375,1.12981,0.53404,1.07545,0.000608468,0.000608468,0.000608468
60,2808.47,1.09642,0.58614,1.03385,0.95603,0.94892,0.97265,0.65704,1.11125,0.52786,1.06535,0.000594321,0.000594321,0.000594321
61,2854.04,1.09222,0.58544,1.03298,0.95636,0.94599,0.97238,0.66211,1.11421,0.52581,1.07013,0.000580174,0.000580174,0.000580174
62,2901.45,1.0833,0.5754,1.02456,0.95332,0.9446,0.972,0.65835,1.12282,0.52876,1.06729,0.000566027,0.000566027,0.000566027
63,2947.94,1.08442,0.58062,1.03069,0.95862,0.93867,0.97163,0.66838,1.09974,0.52375,1.05681,0.00055188,0.00055188,0.00055188
64,2994.02,1.06261,0.56711,1.02304,0.96306,0.94907,0.97461,0.66314,1.09744,0.52895,1.05316,0.000537733,0.000537733,0.000537733
65,3041.91,1.08089,0.576,1.02274,0.95877,0.94301,0.97161,0.65916,1.1061,0.51939,1.05813,0.000523586,0.000523586,0.000523586
66,3087.84,1.06709,0.56895,1.02072,0.9575,0.94548,0.97166,0.66362,1.09853,0.52054,1.05701,0.000509438,0.000509438,0.000509438
67,3134.77,1.06299,0.56296,1.01499,0.95946,0.95182,0.97447,0.66354,1.09987,0.52151,1.05388,0.000495291,0.000495291,0.000495291
68,3181.54,1.06162,0.57317,1.01599,0.95548,0.94786,0.97414,0.67335,1.088,0.51503,1.05042,0.000481144,0.000481144,0.000481144
69,3228.44,1.06706,0.56607,1.01266,0.95097,0.94417,0.97111,0.6733,1.07327,0.51187,1.04651,0.000466997,0.000466997,0.000466997
70,3276.42,1.05363,0.56156,1.02166,0.95725,0.94954,0.97353,0.67911,1.07467,0.50774,1.04342,0.00045285,0.00045285,0.00045285
71,3323.11,1.02932,0.55188,1.00622,0.96137,0.9423,0.97408,0.67489,1.07472,0.50771,1.04428,0.000438703,0.000438703,0.000438703
72,3369.7,1.03462,0.54883,1.01138,0.963,0.93876,0.97379,0.67781,1.06898,0.5029,1.04545,0.000424556,0.000424556,0.000424556
73,3417.33,1.03368,0.55109,1.00557,0.96073,0.94315,0.97251,0.67563,1.07256,0.50583,1.03994,0.000410409,0.000410409,0.000410409
74,3463.85,1.01406,0.5445,1.00537,0.96299,0.94352,0.97371,0.68036,1.05852,0.49757,1.03392,0.000396262,0.000396262,0.000396262
75,3511.97,1.02039,0.5449,1.00269,0.96062,0.94781,0.97468,0.68323,1.05852,0.49546,1.04023,0.000382115,0.000382115,0.000382115
76,3559.66,1.02409,0.54237,1.00676,0.96054,0.94937,0.97389,0.67789,1.06158,0.49535,1.03704,0.000367967,0.000367967,0.000367967
77,3605.81,1.0246,0.54431,1.00208,0.95342,0.95763,0.97532,0.68179,1.06238,0.49515,1.03493,0.00035382,0.00035382,0.00035382
78,3653.41,1.003,0.53235,1.00202,0.96729,0.94891,0.97684,0.68669,1.04184,0.4881,1.02431,0.000339673,0.000339673,0.000339673
79,3700.14,1.00327,0.53711,0.99812,0.96494,0.94631,0.97478,0.6862,1.05195,0.49037,1.03197,0.000325526,0.000325526,0.000325526
80,3747.44,1.00803,0.53899,0.99866,0.95512,0.95586,0.97477,0.68564,1.04649,0.4898,1.03278,0.000311379,0.000311379,0.000311379
81,3794.6,1.01088,0.53547,0.99139,0.96414,0.9496,0.97647,0.68152,1.05095,0.48926,1.03769,0.000297232,0.000297232,0.000297232
82,3840.91,1.00603,0.53498,0.99721,0.96571,0.94752,0.97546,0.67997,1.05597,0.48845,1.03367,0.000283085,0.000283085,0.000283085
83,3887.77,0.9953,0.5307,0.99572,0.96093,0.95462,0.97533,0.68292,1.03598,0.48219,1.02902,0.000268938,0.000268938,0.000268938
84,3934.12,1.00155,0.53067,0.99442,0.95071,0.95569,0.97589,0.68927,1.02806,0.48095,1.02284,0.000254791,0.000254791,0.000254791
85,3981.6,0.97627,0.52207,0.98713,0.96628,0.9449,0.97563,0.68684,1.04059,0.48778,1.02313,0.000240644,0.000240644,0.000240644
86,4028.47,0.9849,0.52475,0.98686,0.96658,0.9476,0.9772,0.69293,1.02731,0.48295,1.02731,0.000226497,0.000226497,0.000226497
87,4074.95,0.97607,0.52076,0.98478,0.96237,0.94885,0.97571,0.68708,1.02913,0.48144,1.02608,0.000212349,0.000212349,0.000212349
88,4123.06,0.97178,0.51644,0.98414,0.97132,0.94572,0.97517,0.6945,1.02139,0.4788,1.02332,0.000198202,0.000198202,0.000198202
89,4169.28,0.97418,0.51701,0.98085,0.96453,0.94727,0.97672,0.69877,1.01987,0.4772,1.01971,0.000184055,0.000184055,0.000184055
90,4217.03,0.96836,0.5215,0.97906,0.96282,0.95462,0.97693,0.6966,1.01514,0.47243,1.01868,0.000169908,0.000169908,0.000169908
91,4264.94,0.93804,0.47833,1.00014,0.95807,0.95795,0.97715,0.6885,1.03499,0.47869,1.02746,0.000155761,0.000155761,0.000155761
92,4308.58,0.92734,0.47406,0.98651,0.96327,0.95191,0.9763,0.6967,1.01107,0.4739,1.01948,0.000141614,0.000141614,0.000141614
93,4352.57,0.91494,0.46836,0.98176,0.95527,0.95993,0.9772,0.69378,1.01952,0.47274,1.02228,0.000127467,0.000127467,0.000127467
94,4397.72,0.91164,0.46766,0.9794,0.95512,0.95878,0.97736,0.70131,1.00647,0.46761,1.01973,0.00011332,0.00011332,0.00011332
95,4441.45,0.90703,0.4661,0.97889,0.96344,0.95406,0.97726,0.69893,1.00163,0.46823,1.01397,9.91726e-05,9.91726e-05,9.91726e-05
96,4486.92,0.90216,0.46181,0.97924,0.95867,0.95443,0.9753,0.70336,0.99085,0.46321,1.01092,8.50255e-05,8.50255e-05,8.50255e-05
97,4530.88,0.89747,0.46176,0.9756,0.96286,0.95249,0.97533,0.70398,0.98909,0.46228,1.01003,7.08784e-05,7.08784e-05,7.08784e-05
98,4575.45,0.88918,0.45875,0.98009,0.96166,0.95519,0.97585,0.70558,0.98726,0.46239,1.00859,5.67313e-05,5.67313e-05,5.67313e-05
99,4620.98,0.89141,0.45779,0.97661,0.96383,0.95608,0.97803,0.70529,0.98704,0.4638,1.00889,4.25842e-05,4.25842e-05,4.25842e-05
100,4665.91,0.88672,0.45779,0.97049,0.95767,0.9587,0.97731,0.70615,0.98615,0.46077,1.00893,2.84371e-05,2.84371e-05,2.84371e-05
