epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.853,2.14584,2.72343,1.41932,0.90319,0.37298,0.64869,0.31369,1.66554,2.45243,1.19687,0.000469982,0.000469982,0.000469982
2,18.9443,1.83085,1.55804,1.23869,0.73986,0.62181,0.71561,0.34326,1.7383,1.3791,1.25569,0.000936947,0.000936947,0.000936947
3,27.0478,1.77737,1.41352,1.23161,0.76596,0.62627,0.72067,0.35845,1.65158,1.27923,1.21615,0.00139448,0.00139448,0.00139448
4,34.8504,1.71136,1.23281,1.19609,0.79969,0.67157,0.75657,0.37873,1.62945,1.08203,1.20793,0.00138656,0.00138656,0.00138656
5,42.6114,1.65914,1.15028,1.1884,0.83977,0.70312,0.77497,0.41161,1.55934,0.98618,1.15988,0.00137241,0.00137241,0.00137241
6,50.2977,1.62779,1.07497,1.16137,0.83757,0.77211,0.83755,0.44376,1.50963,0.88624,1.14193,0.00135826,0.00135826,0.00135826
7,58.0283,1.59153,1.01919,1.14781,0.84792,0.73632,0.81694,0.44008,1.54441,0.9175,1.16849,0.00134412,0.00134412,0.00134412
8,65.7425,1.57329,0.99863,1.15139,0.87212,0.75939,0.84046,0.46424,1.48124,0.89563,1.12427,0.00132997,0.00132997,0.00132997
9,73.5444,1.54084,0.95809,1.122,0.86825,0.82381,0.87277,0.46828,1.47611,0.87538,1.12492,0.00131582,0.00131582,0.00131582
10,81.3551,1.54614,0.9491,1.13155,0.88054,0.77594,0.86107,0.48053,1.4385,0.83476,1.11448,0.00130168,0.00130168,0.00130168
11,89.1426,1.49997,0.9148,1.12311,0.89453,0.79362,0.86965,0.49156,1.39206,0.80318,1.0938,0.00128753,0.00128753,0.00128753
12,96.8841,1.50386,0.89759,1.11833,0.89469,0.83731,0.89251,0.50207,1.41581,0.77934,1.10762,0.00127338,0.00127338,0.00127338
13,104.625,1.47024,0.86581,1.10188,0.87404,0.81399,0.87775,0.48414,1.44568,0.79572,1.11495,0.00125923,0.00125923,0.00125923
14,112.415,1.49267,0.8864,1.10444,0.88307,0.81683,0.88393,0.49937,1.39596,0.7982,1.09843,0.00124509,0.00124509,0.00124509
15,120.123,1.48528,0.86993,1.10509,0.90986,0.82843,0.89228,0.50724,1.37946,0.7759,1.08714,0.00123094,0.00123094,0.00123094
16,128.038,1.44347,0.82977,1.08837,0.90073,0.831,0.88992,0.51043,1.39818,0.75657,1.09003,0.00121679,0.00121679,0.00121679
17,135.818,1.45353,0.82473,1.08807,0.89522,0.8113,0.89026,0.50681,1.40776,0.76696,1.1067,0.00120265,0.00120265,0.00120265
18,143.487,1.40936,0.8016,1.07622,0.88952,0.82801,0.89474,0.51027,1.40182,0.76826,1.09817,0.0011885,0.0011885,0.0011885
19,151.315,1.42026,0.82314,1.08556,0.89828,0.86176,0.91203,0.52115,1.36289,0.71853,1.07914,0.00117435,0.00117435,0.00117435
20,159.179,1.39942,0.79552,1.07251,0.89558,0.81628,0.88553,0.50502,1.38991,0.76331,1.09728,0.00116021,0.00116021,0.00116021
21,166.914,1.39552,0.79175,1.07488,0.91979,0.86063,0.91421,0.54399,1.2988,0.70015,1.05205,0.00114606,0.00114606,0.00114606
22,174.764,1.37738,0.7898,1.06531,0.90035,0.85193,0.911,0.54093,1.29865,0.69253,1.05653,0.00113191,0.00113191,0.00113191
23,182.53,1.39333,0.78589,1.06457,0.9094,0.85604,0.916,0.53787,1.33398,0.70456,1.07039,0.00111776,0.00111776,0.00111776
24,190.31,1.37097,0.77654,1.06497,0.91838,0.86513,0.92298,0.5354,1.32123,0.69113,1.06226,0.00110362,0.00110362,0.00110362
25,198.006,1.3855,0.76895,1.05662,0.89259,0.85494,0.91617,0.54672,1.30554,0.70208,1.06134,0.00108947,0.00108947,0.00108947
26,205.712,1.34351,0.74013,1.05691,0.91424,0.86437,0.92015,0.5492,1.29068,0.68604,1.05844,0.00107532,0.00107532,0.00107532
27,213.352,1.35615,0.75996,1.05857,0.91682,0.86736,0.92282,0.55866,1.30613,0.67641,1.05572,0.00106118,0.00106118,0.00106118
28,221.196,1.32616,0.73411,1.05014,0.90362,0.89333,0.93477,0.56277,1.27093,0.65698,1.04874,0.00104703,0.00104703,0.00104703
29,229.096,1.33271,0.73714,1.05621,0.92879,0.85715,0.9205,0.55711,1.2757,0.67488,1.04796,0.00103288,0.00103288,0.00103288
30,236.94,1.31619,0.73324,1.04601,0.92099,0.86916,0.92655,0.55479,1.2817,0.66609,1.05261,0.00101873,0.00101873,0.00101873
31,244.773,1.31663,0.72746,1.04431,0.92885,0.85305,0.91932,0.55721,1.26526,0.67936,1.04989,0.00100459,0.00100459,0.00100459
32,252.451,1.31048,0.72834,1.03831,0.9182,0.88106,0.93263,0.55833,1.26894,0.66252,1.04354,0.00099044,0.00099044,0.00099044
33,259.993,1.29699,0.71541,1.03777,0.90032,0.89308,0.93007,0.56046,1.3051,0.66153,1.05621,0.000976293,0.000976293,0.000976293
34,267.678,1.2938,0.70572,1.03818,0.93208,0.87105,0.93474,0.57425,1.25088,0.64311,1.03562,0.000962146,0.000962146,0.000962146
35,275.291,1.28462,0.69755,1.02627,0.91654,0.87952,0.93181,0.56915,1.23383,0.63274,1.03571,0.000947999,0.000947999,0.000947999
36,282.914,1.28248,0.69123,1.03407,0.91945,0.86048,0.92535,0.57842,1.24731,0.64898,1.03265,0.000933851,0.000933851,0.000933851
37,290.782,1.26677,0.69116,1.03174,0.93812,0.87516,0.93519,0.57502,1.24484,0.63088,1.04252,0.000919704,0.000919704,0.000919704
38,298.394,1.26039,0.6864,1.01777,0.92995,0.89057,0.93704,0.57008,1.26048,0.63709,1.03147,0.000905557,0.000905557,0.000905557
39,306.205,1.24996,0.67575,1.01468,0.93236,0.88673,0.93967,0.58162,1.21863,0.60954,1.0209,0.00089141,0.00089141,0.00089141
40,313.995,1.25731,0.68571,1.02041,0.93187,0.8773,0.93067,0.5729,1.21382,0.63712,1.02898,0.000877263,0.000877263,0.000877263
41,321.665,1.22847,0.66595,1.02048,0.9376,0.87798,0.93883,0.58345,1.20681,0.61855,1.0185,0.000863116,0.000863116,0.000863116
42,329.413,1.23322,0.66842,1.01578,0.94084,0.87908,0.94018,0.58789,1.21213,0.625,1.01952,0.000848969,0.000848969,0.000848969
43,337.224,1.22914,0.66392,1.02024,0.92799,0.89878,0.94761,0.58741,1.20314,0.60234,1.0144,0.000834822,0.000834822,0.000834822
44,344.88,1.24189,0.66863,1.01166,0.92698,0.89324,0.9384,0.5727,1.22135,0.61314,1.03015,0.000820675,0.000820675,0.000820675
45,352.705,1.23368,0.66471,1.0142,0.92575,0.89962,0.94103,0.59531,1.19332,0.61805,1.01808,0.000806528,0.000806528,0.000806528
46,360.458,1.23147,0.6727,1.01479,0.93697,0.89293,0.94053,0.58791,1.18126,0.59477,1.01584,0.00079238,0.00079238,0.00079238
47,368.082,1.21489,0.65916,1.00497,0.93881,0.89661,0.94195,0.59569,1.17518,0.59866,1.0156,0.000778233,0.000778233,0.000778233
48,376.025,1.18555,0.63806,1.00267,0.93687,0.89124,0.94314,0.58206,1.21603,0.60729,1.0231,0.000764086,0.000764086,0.000764086
49,383.746,1.22219,0.65604,1.01306,0.94081,0.8887,0.94652,0.59657,1.17734,0.59897,1.00895,0.000749939,0.000749939,0.000749939
