epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,367.591,1.1835,0.62469,1.00667,0.94216,0.9042,0.95396,0.6049,1.20083,0.57837,1.03931,0.000848969,0.000848969,0.000848969
43,376.401,1.16714,0.62611,1.00188,0.92552,0.89969,0.94251,0.58835,1.24746,0.60149,1.07295,0.000834822,0.000834822,0.000834822
44,384.98,1.17648,0.63023,1.00215,0.92805,0.88187,0.93615,0.5738,1.2718,0.60991,1.0616,0.000820675,0.000820675,0.000820675
45,393.597,1.17422,0.62468,1.00216,0.94912,0.91674,0.9592,0.61804,1.18072,0.5657,1.03404,0.000806528,0.000806528,0.000806528
46,402.428,1.16384,0.61852,0.9951,0.934,0.91087,0.95295,0.61411,1.17865,0.55831,1.02883,0.00079238,0.00079238,0.00079238
47,410.95,1.15806,0.6169,0.99318,0.94346,0.90026,0.94904,0.61083,1.15828,0.56625,1.0227,0.000778233,0.000778233,0.000778233
48,419.536,1.14358,0.60318,0.98726,0.9461,0.91661,0.95426,0.61524,1.17059,0.56188,1.03159,0.000764086,0.000764086,0.000764086
49,428.287,1.15638,0.61551,0.99214,0.93936,0.90251,0.95182,0.60352,1.20298,0.575,1.03337,0.000749939,0.000749939,0.000749939
50,437.124,1.1294,0.59579,0.98222,0.94253,0.90197,0.95351,0.62492,1.15389,0.55645,1.02096,0.000735792,0.000735792,0.000735792
51,445.839,1.13037,0.59131,0.98046,0.94794,0.9001,0.94728,0.61693,1.16257,0.56022,1.02825,0.000721645,0.000721645,0.000721645
52,454.604,1.11445,0.58989,0.977,0.94492,0.90358,0.95527,0.6191,1.18738,0.57026,1.04049,0.000707498,0.000707498,0.000707498
53,463.297,1.11441,0.58921,0.9775,0.9459,0.90957,0.95752,0.62793,1.14397,0.53996,1.0205,0.000693351,0.000693351,0.000693351
54,471.977,1.11318,0.59196,0.98061,0.94848,0.91177,0.96121,0.63065,1.15667,0.55053,1.0209,0.000679204,0.000679204,0.000679204
55,480.605,1.11744,0.60131,0.98212,0.94352,0.89901,0.95339,0.62584,1.17249,0.56426,1.03206,0.000665057,0.000665057,0.000665057
56,489.43,1.10198,0.58269,0.97298,0.95804,0.90166,0.95752,0.62201,1.16522,0.55006,1.02761,0.000650909,0.000650909,0.000650909
57,498.138,1.09253,0.57924,0.97011,0.9514,0.90095,0.94859,0.62865,1.12523,0.53816,1.01612,0.000636762,0.000636762,0.000636762
58,506.731,1.08186,0.57405,0.97194,0.95445,0.91209,0.95972,0.63411,1.13236,0.53295,1.0137,0.000622615,0.000622615,0.000622615
59,515.367,1.06726,0.55863,0.96761,0.95235,0.92082,0.96481,0.64069,1.11589,0.53684,1.01412,0.000608468,0.000608468,0.000608468
60,524.173,1.0735,0.56136,0.96708,0.94839,0.91403,0.96024,0.6322,1.11704,0.52837,1.01824,0.000594321,0.000594321,0.000594321
61,532.9,1.06187,0.55861,0.96077,0.92661,0.91599,0.95491,0.63149,1.14841,0.5447,1.02238,0.000580174,0.000580174,0.000580174
62,541.562,1.07018,0.56502,0.96163,0.93595,0.92399,0.95965,0.6387,1.11601,0.52208,1.01805,0.000566027,0.000566027,0.000566027
63,550.27,1.07357,0.56424,0.95658,0.94837,0.92158,0.96314,0.64755,1.08977,0.51668,1.00241,0.00055188,0.00055188,0.00055188
64,559.123,1.0479,0.54597,0.96132,0.94285,0.93115,0.96621,0.64481,1.09498,0.51204,1.00501,0.000537733,0.000537733,0.000537733
65,567.808,1.07013,0.56581,0.96276,0.95141,0.92275,0.96677,0.64671,1.11581,0.52374,1.01112,0.000523586,0.000523586,0.000523586
66,576.319,1.04462,0.54965,0.9595,0.95426,0.91417,0.96047,0.65061,1.09562,0.51819,1.00547,0.000509438,0.000509438,0.000509438
67,584.823,1.03183,0.54081,0.95252,0.94925,0.91376,0.95772,0.63952,1.10701,0.5193,1.00731,0.000495291,0.000495291,0.000495291
68,593.444,1.05641,0.55518,0.96532,0.94582,0.9187,0.96278,0.64815,1.09217,0.51379,1.00844,0.000481144,0.000481144,0.000481144
69,602.125,1.02725,0.55109,0.95606,0.95153,0.92521,0.96552,0.65053,1.09041,0.51577,1.00857,0.000466997,0.000466997,0.000466997
70,610.838,1.01021,0.52702,0.94453,0.94578,0.92116,0.96518,0.649,1.08163,0.5145,1.00474,0.00045285,0.00045285,0.00045285
71,619.426,1.02193,0.53829,0.9465,0.94607,0.92988,0.96471,0.64746,1.08582,0.51179,1.01062,0.000438703,0.000438703,0.000438703
72,628.07,1.01177,0.53418,0.94426,0.9551,0.92047,0.96852,0.65252,1.06592,0.50324,1.00089,0.000424556,0.000424556,0.000424556
73,636.766,0.99277,0.51991,0.94226,0.95177,0.92286,0.97031,0.6586,1.06082,0.49908,0.99489,0.000410409,0.000410409,0.000410409
74,645.475,0.98446,0.52285,0.93724,0.94218,0.9256,0.96557,0.65727,1.05397,0.50181,0.99504,0.000396262,0.000396262,0.000396262
75,654.117,0.99066,0.52704,0.94423,0.95212,0.9158,0.96514,0.64576,1.10775,0.50421,1.01384,0.000382115,0.000382115,0.000382115
76,662.861,0.98129,0.51398,0.9406,0.95422,0.92445,0.96701,0.66343,1.03588,0.49219,0.99263,0.000367967,0.000367967,0.000367967
77,671.658,0.98103,0.51708,0.94252,0.95146,0.92559,0.96669,0.65363,1.06643,0.49178,1.0083,0.00035382,0.00035382,0.00035382
78,680.261,0.99346,0.52497,0.94045,0.94563,0.92779,0.96806,0.65653,1.06142,0.49373,1.00275,0.000339673,0.000339673,0.000339673
79,689.044,0.98876,0.5237,0.9392,0.9549,0.931,0.96722,0.66776,1.03652,0.48525,0.99479,0.000325526,0.000325526,0.000325526
80,697.787,0.94753,0.50089,0.9284,0.95722,0.92807,0.96834,0.66597,1.04116,0.48245,0.99479,0.000311379,0.000311379,0.000311379
81,706.6,0.97488,0.51272,0.92986,0.94405,0.93059,0.96516,0.66505,1.03745,0.48489,0.99833,0.000297232,0.000297232,0.000297232
82,715.236,0.9553,0.5051,0.9316,0.96091,0.92923,0.97313,0.66569,1.04395,0.48761,0.99631,0.000283085,0.000283085,0.000283085
83,723.907,0.95888,0.50885,0.9321,0.95398,0.93465,0.96997,0.66069,1.04881,0.48139,0.99847,0.000268938,0.000268938,0.000268938
84,732.557,0.94151,0.49973,0.92305,0.95387,0.93281,0.96949,0.67133,1.01846,0.47829,0.98974,0.000254791,0.000254791,0.000254791
85,741.48,0.95181,0.50291,0.92815,0.94649,0.93732,0.97034,0.6703,1.02782,0.47983,0.99313,0.000240644,0.000240644,0.000240644
86,750.054,0.92271,0.4881,0.91398,0.95608,0.93444,0.97304,0.66702,1.02926,0.47986,0.99236,0.000226497,0.000226497,0.000226497
87,758.77,0.93128,0.49192,0.921,0.95955,0.93979,0.97413,0.67116,1.02426,0.4772,0.9926,0.000212349,0.000212349,0.000212349
88,767.537,0.92782,0.48936,0.92199,0.96169,0.92953,0.97076,0.66773,1.02243,0.47667,0.99367,0.000198202,0.000198202,0.000198202
89,776.225,0.91363,0.48633,0.91514,0.95383,0.9344,0.97063,0.67869,1.00317,0.46745,0.98926,0.000184055,0.000184055,0.000184055
90,785.103,0.90397,0.4776,0.91683,0.94472,0.94757,0.97289,0.67138,1.00759,0.46984,0.98748,0.000169908,0.000169908,0.000169908
91,795.012,0.86701,0.44732,0.91391,0.94768,0.93805,0.97061,0.67158,1.00726,0.47374,0.98778,0.000155761,0.000155761,0.000155761
92,803.706,0.87641,0.44838,0.92324,0.95879,0.94089,0.97149,0.66911,1.01335,0.46949,0.99195,0.000141614,0.000141614,0.000141614
93,812.351,0.86115,0.44279,0.91289,0.95938,0.93247,0.97005,0.66691,1.02508,0.47251,0.99518,0.000127467,0.000127467,0.000127467
94,820.985,0.85055,0.439,0.91364,0.96109,0.93477,0.97184,0.67813,0.99285,0.46204,0.98495,0.00011332,0.00011332,0.00011332
95,829.555,0.84728,0.43564,0.90357,0.95882,0.9477,0.97474,0.67665,0.99545,0.46379,0.98753,9.91726e-05,9.91726e-05,9.91726e-05
96,838.181,0.83571,0.43064,0.90378,0.96165,0.94063,0.97025,0.68129,0.99056,0.46158,0.9863,8.50255e-05,8.50255e-05,8.50255e-05
97,846.895,0.83733,0.42843,0.90238,0.96138,0.93946,0.97274,0.68282,0.99179,0.4598,0.98825,7.08784e-05,7.08784e-05,7.08784e-05
98,855.496,0.82891,0.42638,0.90256,0.95946,0.94032,0.97091,0.68462,0.98363,0.45715,0.98534,5.67313e-05,5.67313e-05,5.67313e-05
99,864.063,0.82937,0.42832,0.89886,0.96087,0.95027,0.97383,0.68415,0.98235,0.4558,0.98538,4.25842e-05,4.25842e-05,4.25842e-05
100,872.702,0.83185,0.42936,0.89979,0.95932,0.9465,0.97241,0.68494,0.98412,0.45673,0.98535,2.84371e-05,2.84371e-05,2.84371e-05
