epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1246.12,0.84889,0.44822,0.95896,0.92368,0.93192,0.95678,0.59272,1.41396,0.60311,1.31547,0.000848969,0.000848969,0.000848969
43,1275.64,0.84539,0.44553,0.95627,0.93617,0.9219,0.95075,0.58672,1.42538,0.59845,1.32856,0.000834822,0.000834822,0.000834822
44,1305.16,0.83514,0.43689,0.9489,0.9408,0.9136,0.94575,0.58547,1.48228,0.59712,1.38416,0.000820675,0.000820675,0.000820675
45,1334.6,0.81377,0.42477,0.93686,0.94088,0.92934,0.9569,0.60887,1.43487,0.59855,1.319,0.000806528,0.000806528,0.000806528
46,1364.33,0.81888,0.43247,0.94695,0.93728,0.94484,0.95543,0.59506,1.43918,0.6105,1.32723,0.00079238,0.00079238,0.00079238
47,1393.83,0.80667,0.4196,0.94042,0.93744,0.92614,0.95866,0.59705,1.44675,0.59346,1.35304,0.000778233,0.000778233,0.000778233
48,1423.3,0.80967,0.42446,0.93782,0.93577,0.92261,0.95186,0.59034,1.46464,0.58025,1.37359,0.000764086,0.000764086,0.000764086
49,1452.74,0.78958,0.41416,0.93582,0.9447,0.92239,0.95155,0.59783,1.44875,0.57937,1.35307,0.000749939,0.000749939,0.000749939
50,1482.15,0.76672,0.40914,0.92365,0.95188,0.9227,0.96032,0.60331,1.44731,0.58365,1.34894,0.000735792,0.000735792,0.000735792
51,1511.64,0.77066,0.41221,0.92937,0.93247,0.92533,0.95111,0.60039,1.4426,0.57343,1.37174,0.000721645,0.000721645,0.000721645
52,1541.15,0.75614,0.39894,0.92597,0.92216,0.92464,0.94005,0.59216,1.45283,0.56822,1.38245,0.000707498,0.000707498,0.000707498
53,1570.62,0.74768,0.3966,0.91762,0.94356,0.91939,0.9512,0.59761,1.45979,0.58776,1.38445,0.000693351,0.000693351,0.000693351
