epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,421.086,1.08762,0.5622,1.05052,0.95403,0.95158,0.97451,0.66148,1.10317,0.51081,1.0816,0.00055188,0.00055188,0.00055188
33,434.156,1.08616,0.56934,1.05832,0.94894,0.95423,0.97465,0.65307,1.1159,0.51694,1.08677,0.000523586,0.000523586,0.000523586
34,447.157,1.06821,0.54789,1.05278,0.96094,0.94614,0.97629,0.65844,1.08592,0.50865,1.07347,0.000495291,0.000495291,0.000495291
35,460.143,1.04428,0.54155,1.03704,0.95421,0.95269,0.97898,0.65544,1.1145,0.51387,1.08952,0.000466997,0.000466997,0.000466997
36,473.153,1.04373,0.54068,1.03623,0.95813,0.95279,0.9776,0.66268,1.09899,0.50597,1.0816,0.000438703,0.000438703,0.000438703
37,486.236,1.05391,0.54989,1.03863,0.95888,0.95595,0.97765,0.66611,1.08432,0.50265,1.0789,0.000410409,0.000410409,0.000410409
38,499.223,1.02355,0.53168,1.02843,0.95532,0.95385,0.98042,0.6688,1.08928,0.49827,1.07788,0.000382115,0.000382115,0.000382115
39,512.341,1.01929,0.52801,1.02425,0.96133,0.95083,0.97963,0.67787,1.06333,0.48572,1.06574,0.00035382,0.00035382,0.00035382
40,525.48,1.01284,0.52461,1.02103,0.95892,0.95767,0.97924,0.67788,1.05718,0.48572,1.06194,0.000325526,0.000325526,0.000325526
41,540.179,0.98472,0.48664,1.03375,0.95456,0.96071,0.9816,0.67556,1.05218,0.4873,1.05944,0.000297232,0.000297232,0.000297232
42,553.075,0.97359,0.48012,1.02951,0.95792,0.96256,0.98066,0.68124,1.04438,0.48589,1.05112,0.000268938,0.000268938,0.000268938
43,566.033,0.95222,0.46879,1.02765,0.95432,0.95999,0.97844,0.68489,1.03547,0.47407,1.04467,0.000240644,0.000240644,0.000240644
44,578.985,0.95163,0.47063,1.01692,0.96387,0.9566,0.98073,0.68871,1.02708,0.47395,1.04515,0.000212349,0.000212349,0.000212349
45,591.958,0.92747,0.45939,1.01479,0.961,0.96871,0.9826,0.69209,1.01146,0.46673,1.04066,0.000184055,0.000184055,0.000184055
46,604.802,0.91121,0.45018,1.00505,0.96364,0.9658,0.9821,0.69718,1.01304,0.46458,1.04052,0.000155761,0.000155761,0.000155761
47,617.765,0.9029,0.44913,0.99937,0.96892,0.96436,0.98065,0.69596,1.00142,0.46036,1.03583,0.000127467,0.000127467,0.000127467
48,630.649,0.88858,0.43969,0.99286,0.96729,0.96575,0.98196,0.70232,0.98941,0.45775,1.03093,9.91726e-05,9.91726e-05,9.91726e-05
49,643.674,0.8767,0.4354,0.98814,0.95963,0.96887,0.98245,0.70436,0.99038,0.45478,1.0292,7.08784e-05,7.08784e-05,7.08784e-05
50,656.647,0.87638,0.43537,0.98946,0.96331,0.96719,0.98299,0.70645,0.98034,0.45232,1.02597,4.25842e-05,4.25842e-05,4.25842e-05
