epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,476.297,1.07237,0.56567,1.02089,0.92552,0.92433,0.94273,0.57178,1.42109,0.65995,1.22679,0.000820675,0.000820675,0.000820675
45,486.965,1.04285,0.55372,1.0137,0.92303,0.91452,0.94585,0.57651,1.45065,0.66118,1.25353,0.000806528,0.000806528,0.000806528
46,497.614,1.04017,0.55661,1.00616,0.92523,0.93018,0.94592,0.57586,1.43113,0.66606,1.21682,0.00079238,0.00079238,0.00079238
47,508.457,1.03942,0.55245,1.00863,0.93454,0.92699,0.95303,0.57306,1.44638,0.6502,1.23743,0.000778233,0.000778233,0.000778233
48,519.182,1.05124,0.55622,1.01856,0.93573,0.92344,0.95199,0.5735,1.42982,0.64829,1.23204,0.000764086,0.000764086,0.000764086
49,529.989,1.02167,0.54467,1.00215,0.93016,0.92104,0.94518,0.58096,1.41038,0.63145,1.22988,0.000749939,0.000749939,0.000749939
50,540.762,1.02435,0.53767,0.99703,0.93683,0.92281,0.95611,0.58155,1.43313,0.64617,1.21975,0.000735792,0.000735792,0.000735792
51,551.361,1.00258,0.53022,1.00142,0.92952,0.92751,0.95169,0.5752,1.42316,0.63684,1.2253,0.000721645,0.000721645,0.000721645
52,562.115,0.99995,0.53191,0.99912,0.92064,0.93751,0.95457,0.57902,1.41578,0.6267,1.21925,0.000707498,0.000707498,0.000707498
53,572.829,1.00529,0.53623,0.9918,0.93625,0.92598,0.95839,0.58195,1.41074,0.63161,1.23183,0.000693351,0.000693351,0.000693351
54,583.476,1.00134,0.52759,0.99333,0.92472,0.92643,0.94988,0.57894,1.40553,0.64785,1.22368,0.000679204,0.000679204,0.000679204
55,594.235,0.99147,0.52105,0.9848,0.93103,0.93918,0.95065,0.58201,1.40383,0.63369,1.23506,0.000665057,0.000665057,0.000665057
56,604.99,0.98526,0.52787,0.99535,0.93304,0.93058,0.95159,0.57201,1.43654,0.63548,1.24598,0.000650909,0.000650909,0.000650909
57,615.649,0.97715,0.52067,0.98537,0.91973,0.92986,0.95432,0.58223,1.39785,0.62767,1.22027,0.000636762,0.000636762,0.000636762
58,626.405,0.96741,0.51333,0.97703,0.92633,0.93431,0.9479,0.58472,1.40412,0.62146,1.2363,0.000622615,0.000622615,0.000622615
59,637.147,0.97384,0.51673,0.98149,0.93359,0.92205,0.95413,0.58575,1.40689,0.62526,1.23764,0.000608468,0.000608468,0.000608468
60,648.015,0.96494,0.51654,0.98494,0.92631,0.9247,0.94551,0.57943,1.40746,0.61838,1.23171,0.000594321,0.000594321,0.000594321
61,658.773,0.94494,0.50119,0.97658,0.93153,0.92653,0.95192,0.59042,1.40902,0.61178,1.22943,0.000580174,0.000580174,0.000580174
62,669.467,0.94286,0.50266,0.97284,0.92976,0.92842,0.94838,0.58394,1.40683,0.6286,1.24582,0.000566027,0.000566027,0.000566027
63,680.077,0.95292,0.50756,0.97349,0.92263,0.92716,0.94514,0.5888,1.39457,0.62426,1.23192,0.00055188,0.00055188,0.00055188
64,690.769,0.93935,0.49757,0.97068,0.92764,0.92704,0.94811,0.58144,1.42865,0.63071,1.25966,0.000537733,0.000537733,0.000537733
65,701.505,0.93382,0.49518,0.96478,0.91855,0.93978,0.95074,0.58499,1.42399,0.61553,1.25922,0.000523586,0.000523586,0.000523586
66,712.227,0.9407,0.50386,0.97641,0.91954,0.91888,0.9493,0.58888,1.41727,0.61754,1.25225,0.000509438,0.000509438,0.000509438
67,722.997,0.9257,0.50004,0.96881,0.92763,0.92597,0.95167,0.58857,1.39907,0.60926,1.24112,0.000495291,0.000495291,0.000495291
68,733.787,0.9283,0.49112,0.9627,0.92734,0.92493,0.94731,0.58403,1.38269,0.61338,1.2266,0.000481144,0.000481144,0.000481144
69,744.598,0.92825,0.49424,0.96551,0.92944,0.91395,0.95099,0.58335,1.41245,0.61931,1.2475,0.000466997,0.000466997,0.000466997
70,755.352,0.90282,0.48198,0.96146,0.91554,0.92895,0.95124,0.58523,1.40089,0.61878,1.23863,0.00045285,0.00045285,0.00045285
71,766.056,0.92571,0.48757,0.96074,0.92642,0.9205,0.94676,0.58586,1.41817,0.62058,1.25998,0.000438703,0.000438703,0.000438703
72,776.748,0.89654,0.47448,0.95563,0.92815,0.92065,0.94846,0.58339,1.4341,0.625,1.25288,0.000424556,0.000424556,0.000424556
73,787.42,0.89067,0.47968,0.95186,0.92755,0.92275,0.9494,0.5905,1.39484,0.60631,1.241,0.000410409,0.000410409,0.000410409
74,798.132,0.90226,0.47859,0.94906,0.9329,0.91871,0.9504,0.59097,1.40119,0.60522,1.24942,0.000396262,0.000396262,0.000396262
75,808.744,0.87721,0.47032,0.94629,0.9225,0.9372,0.94984,0.58468,1.41278,0.60874,1.26106,0.000382115,0.000382115,0.000382115
76,819.38,0.90058,0.47484,0.94905,0.93327,0.93043,0.95163,0.5942,1.39249,0.60633,1.25415,0.000367967,0.000367967,0.000367967
77,830.097,0.88047,0.46772,0.94557,0.92822,0.91881,0.95295,0.58854,1.39536,0.60477,1.2535,0.00035382,0.00035382,0.00035382
78,840.809,0.86381,0.46536,0.94542,0.92846,0.92847,0.9494,0.59222,1.40594,0.60779,1.25439,0.000339673,0.000339673,0.000339673
79,851.529,0.85877,0.45914,0.94232,0.92528,0.92571,0.94702,0.59188,1.42165,0.60918,1.26895,0.000325526,0.000325526,0.000325526
80,862.195,0.89068,0.4749,0.95557,0.93441,0.92629,0.95169,0.5846,1.41779,0.6059,1.25992,0.000311379,0.000311379,0.000311379
81,872.886,0.85648,0.45903,0.93856,0.92145,0.93428,0.95196,0.58923,1.41225,0.60242,1.25639,0.000297232,0.000297232,0.000297232
82,883.654,0.85706,0.45632,0.93435,0.9311,0.93373,0.95393,0.59029,1.40768,0.59772,1.2664,0.000283085,0.000283085,0.000283085
83,894.397,0.86378,0.45998,0.93978,0.91784,0.93395,0.94849,0.58437,1.42322,0.59522,1.27216,0.000268938,0.000268938,0.000268938
84,905.192,0.84106,0.45072,0.93611,0.9324,0.93373,0.95514,0.58913,1.40999,0.59787,1.25595,0.000254791,0.000254791,0.000254791
85,915.903,0.84182,0.45289,0.93545,0.92867,0.93699,0.95692,0.59026,1.41502,0.59903,1.27289,0.000240644,0.000240644,0.000240644
86,926.726,0.85098,0.45485,0.93556,0.92682,0.92769,0.95019,0.58982,1.40718,0.603,1.26122,0.000226497,0.000226497,0.000226497
87,937.528,0.83594,0.4483,0.92981,0.93179,0.92627,0.95199,0.58464,1.40786,0.59759,1.26632,0.000212349,0.000212349,0.000212349
88,948.312,0.84039,0.44753,0.92691,0.9321,0.92521,0.95439,0.59438,1.40575,0.59161,1.26068,0.000198202,0.000198202,0.000198202
89,958.942,0.81849,0.44294,0.92757,0.92859,0.93364,0.95368,0.59014,1.41634,0.59929,1.27678,0.000184055,0.000184055,0.000184055
90,969.67,0.81769,0.44097,0.92986,0.92428,0.93056,0.95231,0.58446,1.43132,0.60364,1.28396,0.000169908,0.000169908,0.000169908
91,982.277,0.79519,0.41056,0.93114,0.93562,0.92375,0.95744,0.58436,1.4323,0.60642,1.29062,0.000155761,0.000155761,0.000155761
92,992.812,0.7707,0.3994,0.91743,0.927,0.92965,0.95175,0.58305,1.42783,0.6016,1.29543,0.000141614,0.000141614,0.000141614
93,1003.18,0.76481,0.39875,0.92193,0.92734,0.92977,0.95058,0.58483,1.42497,0.59785,1.28969,0.000127467,0.000127467,0.000127467
94,1013.7,0.76939,0.39991,0.92221,0.92937,0.9306,0.95157,0.58689,1.42586,0.59508,1.29071,0.00011332,0.00011332,0.00011332
95,1024.08,0.75619,0.39506,0.91378,0.93374,0.93598,0.95497,0.58655,1.43019,0.59931,1.29747,9.91726e-05,9.91726e-05,9.91726e-05
96,1034.55,0.74171,0.39243,0.90883,0.92472,0.92682,0.95005,0.58941,1.42616,0.59109,1.29965,8.50255e-05,8.50255e-05,8.50255e-05
97,1044.92,0.74148,0.3887,0.91407,0.93173,0.92344,0.95219,0.58984,1.42653,0.59369,1.30198,7.08784e-05,7.08784e-05,7.08784e-05
98,1055.39,0.74237,0.38863,0.90934,0.91739,0.92803,0.94699,0.5848,1.43138,0.59265,1.30953,5.67313e-05,5.67313e-05,5.67313e-05
99,1065.76,0.74043,0.38759,0.91378,0.91651,0.93227,0.94997,0.58321,1.43664,0.59783,1.31222,4.25842e-05,4.25842e-05,4.25842e-05
100,1076.26,0.73375,0.38812,0.90915,0.91967,0.93343,0.95091,0.58548,1.4289,0.59281,1.30522,2.84371e-05,2.84371e-05,2.84371e-05
