epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,292.106,1.19381,0.64666,1.07223,0.94278,0.92052,0.95703,0.6103,1.24765,0.59945,1.11893,0.000693351,0.000693351,0.000693351
28,302.765,1.16482,0.62998,1.06593,0.94453,0.9231,0.96224,0.6125,1.23973,0.59877,1.10008,0.000665057,0.000665057,0.000665057
29,313.461,1.16328,0.6274,1.06078,0.93679,0.92162,0.96117,0.59566,1.24687,0.60268,1.11005,0.000636762,0.000636762,0.000636762
30,324.326,1.16349,0.62511,1.06359,0.94461,0.92402,0.95792,0.61136,1.22593,0.58822,1.10669,0.000608468,0.000608468,0.000608468
31,335.008,1.13977,0.61901,1.05191,0.94524,0.93128,0.96626,0.61012,1.23603,0.58678,1.10866,0.000580174,0.000580174,0.000580174
32,345.581,1.13623,0.61413,1.04693,0.94674,0.92425,0.96661,0.61601,1.22274,0.58026,1.10465,0.00055188,0.00055188,0.00055188
33,356.145,1.11167,0.59717,1.04493,0.93552,0.9324,0.96459,0.60582,1.2429,0.58332,1.11418,0.000523586,0.000523586,0.000523586
34,366.737,1.12537,0.59663,1.04653,0.95051,0.94065,0.9732,0.62601,1.18944,0.56312,1.08466,0.000495291,0.000495291,0.000495291
35,377.418,1.11219,0.5934,1.03686,0.94719,0.93846,0.96943,0.61927,1.2016,0.56814,1.08743,0.000466997,0.000466997,0.000466997
36,388.02,1.10303,0.58186,1.03759,0.94854,0.93302,0.96867,0.63017,1.18281,0.55501,1.07965,0.000438703,0.000438703,0.000438703
37,398.733,1.09295,0.58515,1.03086,0.9393,0.94657,0.96583,0.62922,1.16891,0.55453,1.07665,0.000410409,0.000410409,0.000410409
38,409.336,1.06946,0.56853,1.01831,0.94458,0.93503,0.97091,0.63507,1.19487,0.55366,1.08837,0.000382115,0.000382115,0.000382115
39,419.95,1.07115,0.56982,1.02504,0.95105,0.94017,0.97196,0.64241,1.15005,0.53708,1.07245,0.00035382,0.00035382,0.00035382
40,430.554,1.05634,0.56399,1.01748,0.94483,0.93395,0.96971,0.6465,1.14005,0.53992,1.06523,0.000325526,0.000325526,0.000325526
41,442.663,1.04109,0.53173,1.03654,0.94818,0.93559,0.96968,0.64254,1.14724,0.54125,1.06456,0.000297232,0.000297232,0.000297232
42,453.384,1.01734,0.51924,1.0286,0.94563,0.94437,0.96976,0.64486,1.13654,0.53555,1.06244,0.000268938,0.000268938,0.000268938
43,463.759,1.00403,0.51444,1.02413,0.95452,0.93618,0.96866,0.64779,1.13753,0.53271,1.05836,0.000240644,0.000240644,0.000240644
44,474.198,1.00223,0.50765,1.01923,0.95236,0.94224,0.97233,0.65025,1.13952,0.5272,1.0638,0.000212349,0.000212349,0.000212349
45,484.515,0.97979,0.49892,1.01343,0.95146,0.94125,0.97341,0.65369,1.1211,0.5147,1.05607,0.000184055,0.000184055,0.000184055
46,494.761,0.96577,0.48933,1.00998,0.95296,0.94306,0.97381,0.65818,1.11304,0.51454,1.05348,0.000155761,0.000155761,0.000155761
47,505.218,0.96658,0.48474,1.00744,0.95099,0.94359,0.9714,0.65757,1.10771,0.51339,1.051,0.000127467,0.000127467,0.000127467
48,515.607,0.9446,0.48369,0.99494,0.94647,0.94805,0.97359,0.66022,1.09972,0.50691,1.04897,9.91726e-05,9.91726e-05,9.91726e-05
49,526.039,0.93434,0.47545,0.99195,0.94981,0.94882,0.97674,0.66376,1.09252,0.50595,1.04343,7.08784e-05,7.08784e-05,7.08784e-05
50,536.39,0.94577,0.47956,0.99526,0.94614,0.949,0.97371,0.66711,1.09224,0.50686,1.04584,4.25842e-05,4.25842e-05,4.25842e-05
