epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,434.671,1.11544,0.59756,1.04113,0.94617,0.93292,0.96375,0.61672,1.19862,0.58615,1.08411,0.000863116,0.000863116,0.000863116
42,445.047,1.13779,0.6092,1.05422,0.95164,0.92949,0.96571,0.62779,1.2128,0.57504,1.10058,0.000848969,0.000848969,0.000848969
43,455.537,1.13518,0.60737,1.05367,0.94824,0.94473,0.97053,0.61916,1.2062,0.56982,1.09221,0.000834822,0.000834822,0.000834822
44,466.087,1.12996,0.60284,1.04855,0.95076,0.93272,0.9689,0.62932,1.18564,0.56214,1.08781,0.000820675,0.000820675,0.000820675
45,476.581,1.13969,0.60255,1.04355,0.95254,0.93439,0.97169,0.63749,1.18323,0.55808,1.07945,0.000806528,0.000806528,0.000806528
46,486.898,1.12978,0.59738,1.04454,0.9506,0.9412,0.96954,0.63003,1.19747,0.56324,1.08795,0.00079238,0.00079238,0.00079238
47,497.369,1.11061,0.5938,1.03716,0.93709,0.94715,0.97086,0.63119,1.19167,0.56151,1.08674,0.000778233,0.000778233,0.000778233
48,507.843,1.09023,0.58213,1.03051,0.95305,0.93603,0.97119,0.62968,1.19358,0.56206,1.07777,0.000764086,0.000764086,0.000764086
49,518.278,1.09352,0.58942,1.03436,0.94765,0.93848,0.96793,0.63373,1.1679,0.5544,1.07739,0.000749939,0.000749939,0.000749939
50,528.734,1.0987,0.58021,1.02816,0.93902,0.94554,0.96789,0.62905,1.1595,0.56346,1.07785,0.000735792,0.000735792,0.000735792
51,539.176,1.07994,0.57168,1.01927,0.95067,0.94135,0.97038,0.64783,1.1506,0.53712,1.06526,0.000721645,0.000721645,0.000721645
52,549.572,1.07839,0.56825,1.02178,0.95035,0.94333,0.97014,0.64113,1.16204,0.55136,1.06987,0.000707498,0.000707498,0.000707498
53,560.06,1.07009,0.56879,1.01893,0.94322,0.94276,0.97248,0.65399,1.14656,0.53537,1.06218,0.000693351,0.000693351,0.000693351
54,570.568,1.07111,0.57048,1.02502,0.94583,0.93886,0.97207,0.64126,1.15043,0.54086,1.0696,0.000679204,0.000679204,0.000679204
55,581.094,1.0782,0.57442,1.02622,0.9501,0.94385,0.97214,0.64762,1.13506,0.54411,1.06244,0.000665057,0.000665057,0.000665057
56,591.621,1.05036,0.55275,1.01375,0.94578,0.94339,0.9706,0.64495,1.1433,0.53324,1.06813,0.000650909,0.000650909,0.000650909
57,602.108,1.05388,0.55185,1.00618,0.95304,0.94582,0.97316,0.65521,1.12399,0.5258,1.05902,0.000636762,0.000636762,0.000636762
58,612.62,1.01957,0.53891,1.00646,0.95485,0.94275,0.97333,0.65594,1.13666,0.52689,1.06205,0.000622615,0.000622615,0.000622615
59,623.036,1.03241,0.54928,1.00551,0.94678,0.94529,0.96962,0.6507,1.14189,0.52742,1.06519,0.000608468,0.000608468,0.000608468
60,633.531,1.02471,0.541,1.00661,0.94842,0.94074,0.97189,0.65952,1.12888,0.52288,1.06164,0.000594321,0.000594321,0.000594321
61,644.049,1.03498,0.54324,1.00646,0.9515,0.93732,0.97216,0.66254,1.11761,0.52018,1.05249,0.000580174,0.000580174,0.000580174
62,654.623,1.03407,0.54105,1.00034,0.94758,0.95023,0.97595,0.66025,1.11685,0.52266,1.04542,0.000566027,0.000566027,0.000566027
63,665.153,1.01956,0.53795,0.99337,0.95403,0.94712,0.97536,0.67293,1.09897,0.51017,1.04709,0.00055188,0.00055188,0.00055188
64,675.663,1.00934,0.53291,0.99923,0.96138,0.94822,0.97661,0.66795,1.09011,0.51018,1.04114,0.000537733,0.000537733,0.000537733
65,686.133,1.02766,0.53691,0.99776,0.95106,0.94948,0.97238,0.65989,1.08504,0.5243,1.04448,0.000523586,0.000523586,0.000523586
66,696.603,0.9931,0.52543,0.99245,0.95921,0.94634,0.97631,0.66815,1.08432,0.51227,1.04126,0.000509438,0.000509438,0.000509438
67,707.143,0.99812,0.52582,0.98615,0.95863,0.95005,0.9761,0.67351,1.09622,0.50613,1.04686,0.000495291,0.000495291,0.000495291
68,717.692,1.00716,0.52853,0.98981,0.95806,0.95359,0.97608,0.67122,1.09369,0.51009,1.03992,0.000481144,0.000481144,0.000481144
69,728.195,0.98569,0.5213,0.99105,0.94884,0.95404,0.97318,0.67048,1.08017,0.49783,1.03848,0.000466997,0.000466997,0.000466997
70,738.515,0.98347,0.51117,0.98741,0.95643,0.94666,0.97574,0.67471,1.08073,0.49983,1.03677,0.00045285,0.00045285,0.00045285
71,748.968,0.99029,0.52372,0.98212,0.95571,0.95313,0.97611,0.68023,1.06432,0.49683,1.03279,0.000438703,0.000438703,0.000438703
72,759.359,0.96698,0.51085,0.97732,0.95331,0.95518,0.97575,0.6806,1.06464,0.49609,1.02881,0.000424556,0.000424556,0.000424556
73,769.885,0.96419,0.50474,0.97701,0.96637,0.94633,0.97459,0.68077,1.06293,0.49096,1.02949,0.000410409,0.000410409,0.000410409
74,780.366,0.95908,0.50523,0.97782,0.95804,0.95793,0.97612,0.68072,1.06129,0.49548,1.03412,0.000396262,0.000396262,0.000396262
75,790.898,0.96078,0.50618,0.98334,0.9539,0.9566,0.97906,0.6826,1.05977,0.48896,1.0305,0.000382115,0.000382115,0.000382115
76,801.429,0.97931,0.51463,0.98371,0.96093,0.95075,0.97693,0.68563,1.06061,0.49191,1.03251,0.000367967,0.000367967,0.000367967
77,812.026,0.95933,0.50294,0.97827,0.96178,0.9451,0.97728,0.6858,1.05183,0.4897,1.02801,0.00035382,0.00035382,0.00035382
78,822.436,0.93785,0.49584,0.96849,0.95729,0.95496,0.97818,0.68681,1.04931,0.48761,1.02464,0.000339673,0.000339673,0.000339673
79,832.948,0.95597,0.50537,0.97782,0.95524,0.95357,0.97676,0.68536,1.05524,0.48802,1.03216,0.000325526,0.000325526,0.000325526
80,843.481,0.9279,0.48588,0.96194,0.97182,0.94311,0.9794,0.6974,1.03354,0.48403,1.02,0.000311379,0.000311379,0.000311379
81,853.993,0.94074,0.49698,0.96916,0.96232,0.95094,0.97787,0.68986,1.04239,0.48198,1.0288,0.000297232,0.000297232,0.000297232
82,864.45,0.93713,0.49015,0.96833,0.95656,0.9552,0.97748,0.68954,1.03765,0.47765,1.02307,0.000283085,0.000283085,0.000283085
83,874.979,0.93108,0.48998,0.96965,0.95949,0.94982,0.97671,0.69096,1.04261,0.4782,1.02743,0.000268938,0.000268938,0.000268938
84,885.48,0.91145,0.47844,0.96054,0.96235,0.95602,0.97908,0.69028,1.03303,0.47377,1.02177,0.000254791,0.000254791,0.000254791
85,896.105,0.92083,0.48497,0.95645,0.95848,0.95404,0.97704,0.69126,1.02717,0.47322,1.02007,0.000240644,0.000240644,0.000240644
86,906.557,0.90236,0.47801,0.95572,0.95634,0.95468,0.97432,0.6974,1.01953,0.47144,1.01609,0.000226497,0.000226497,0.000226497
87,916.98,0.91115,0.47822,0.96091,0.96454,0.95748,0.97773,0.69627,1.02504,0.47084,1.02018,0.000212349,0.000212349,0.000212349
88,927.456,0.90622,0.4773,0.95414,0.9649,0.95306,0.9779,0.70028,1.01292,0.46848,1.01374,0.000198202,0.000198202,0.000198202
89,937.832,0.8972,0.47676,0.95226,0.96129,0.95915,0.97851,0.69783,1.01845,0.46745,1.01634,0.000184055,0.000184055,0.000184055
90,948.218,0.89352,0.47269,0.95377,0.95977,0.96129,0.97926,0.69957,1.01438,0.46529,1.01573,0.000169908,0.000169908,0.000169908
91,960.147,0.86205,0.43803,0.95569,0.95805,0.95514,0.97778,0.69115,1.02375,0.47198,1.01739,0.000155761,0.000155761,0.000155761
92,970.472,0.85617,0.43535,0.96035,0.9624,0.95259,0.97727,0.69655,1.01238,0.46679,1.01218,0.000141614,0.000141614,0.000141614
93,980.699,0.83863,0.42678,0.95333,0.96571,0.95608,0.97983,0.70138,1.00582,0.46503,1.01237,0.000127467,0.000127467,0.000127467
94,991.015,0.84016,0.42496,0.95657,0.96362,0.9584,0.97775,0.69982,1.00664,0.46509,1.01249,0.00011332,0.00011332,0.00011332
95,1001.22,0.83146,0.42021,0.95002,0.9647,0.9565,0.97838,0.7036,1.0008,0.46404,1.01154,9.91726e-05,9.91726e-05,9.91726e-05
96,1011.41,0.82476,0.41912,0.94574,0.96619,0.95456,0.97796,0.70324,0.99852,0.46314,1.01062,8.50255e-05,8.50255e-05,8.50255e-05
97,1021.7,0.82143,0.41704,0.94449,0.96487,0.95429,0.97837,0.70419,0.9907,0.46125,1.00749,7.08784e-05,7.08784e-05,7.08784e-05
98,1032.01,0.81885,0.41325,0.93776,0.96809,0.95575,0.97845,0.70519,0.98711,0.45832,1.00707,5.67313e-05,5.67313e-05,5.67313e-05
99,1042.26,0.81988,0.41496,0.94051,0.96486,0.95474,0.978,0.70731,0.98321,0.4579,1.00312,4.25842e-05,4.25842e-05,4.25842e-05
100,1052.54,0.82755,0.41826,0.94645,0.96517,0.95633,0.9782,0.70715,0.98561,0.45749,1.00504,2.84371e-05,2.84371e-05,2.84371e-05
