epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,236.054,1.19595,0.62742,1.10797,0.93417,0.92943,0.95255,0.57907,1.29128,0.60282,1.17058,0.000947999,0.000947999,0.000947999
19,248.973,1.19058,0.62778,1.10723,0.94564,0.92587,0.95875,0.61619,1.23336,0.58144,1.13791,0.000919704,0.000919704,0.000919704
20,262.022,1.16642,0.61361,1.0863,0.93927,0.93363,0.9599,0.60017,1.23241,0.57953,1.142,0.00089141,0.00089141,0.00089141
21,275.098,1.16728,0.61154,1.0967,0.94729,0.93826,0.96207,0.61013,1.23212,0.56428,1.1397,0.000863116,0.000863116,0.000863116
22,288.043,1.14634,0.59848,1.07839,0.9396,0.93732,0.95941,0.61116,1.23828,0.56251,1.14815,0.000834822,0.000834822,0.000834822
23,300.918,1.13266,0.58533,1.06481,0.94868,0.93959,0.96351,0.63087,1.17575,0.54108,1.1181,0.000806528,0.000806528,0.000806528
24,313.844,1.12761,0.58206,1.07167,0.93426,0.94178,0.96354,0.62072,1.20124,0.5599,1.12103,0.000778233,0.000778233,0.000778233
25,326.809,1.10624,0.57366,1.06089,0.94122,0.93906,0.96288,0.61843,1.1952,0.53839,1.11962,0.000749939,0.000749939,0.000749939
26,339.711,1.09587,0.56761,1.06568,0.94813,0.94188,0.96619,0.63032,1.18144,0.53316,1.12135,0.000721645,0.000721645,0.000721645
27,352.815,1.09976,0.56437,1.05627,0.95505,0.94814,0.96876,0.63609,1.17345,0.5265,1.11429,0.000693351,0.000693351,0.000693351
28,365.782,1.06424,0.54748,1.0438,0.95226,0.94499,0.97146,0.64071,1.15563,0.52003,1.10141,0.000665057,0.000665057,0.000665057
29,378.704,1.06584,0.53871,1.04284,0.95107,0.94116,0.96945,0.63868,1.16975,0.52548,1.11266,0.000636762,0.000636762,0.000636762
30,391.586,1.06004,0.54121,1.04006,0.96385,0.94929,0.97452,0.65403,1.13041,0.50974,1.09663,0.000608468,0.000608468,0.000608468
31,404.563,1.03922,0.53336,1.02994,0.95795,0.95057,0.9722,0.65216,1.12971,0.51368,1.09477,0.000580174,0.000580174,0.000580174
32,417.515,1.03723,0.53451,1.02929,0.96056,0.94226,0.97178,0.6547,1.12536,0.50516,1.09162,0.00055188,0.00055188,0.00055188
33,430.474,1.00073,0.51339,1.02061,0.95563,0.94578,0.96998,0.65926,1.1019,0.4952,1.08466,0.000523586,0.000523586,0.000523586
34,443.421,1.01267,0.51304,1.02538,0.95391,0.93601,0.97174,0.66223,1.0991,0.49266,1.08318,0.000495291,0.000495291,0.000495291
35,456.365,0.99691,0.50637,1.01118,0.95115,0.94921,0.97214,0.66528,1.09451,0.49149,1.07336,0.000466997,0.000466997,0.000466997
36,469.351,0.98657,0.50004,1.00979,0.95401,0.94533,0.97198,0.66999,1.08645,0.48007,1.07382,0.000438703,0.000438703,0.000438703
37,482.368,0.98076,0.49965,1.00567,0.96005,0.94484,0.97206,0.67114,1.06234,0.48045,1.064,0.000410409,0.000410409,0.000410409
38,495.351,0.95369,0.48788,0.99269,0.95704,0.95045,0.97161,0.67569,1.04899,0.47089,1.05279,0.000382115,0.000382115,0.000382115
39,508.588,0.94537,0.48041,0.99561,0.96735,0.94936,0.97365,0.68227,1.04326,0.46231,1.04987,0.00035382,0.00035382,0.00035382
40,521.515,0.93774,0.47626,0.98927,0.95928,0.94699,0.9747,0.68425,1.03235,0.46336,1.04667,0.000325526,0.000325526,0.000325526
41,536.054,0.9164,0.44223,1.00603,0.96009,0.94658,0.97518,0.68308,1.03589,0.4659,1.04983,0.000297232,0.000297232,0.000297232
42,548.802,0.8927,0.43236,0.99617,0.95899,0.95138,0.97599,0.68821,1.03118,0.45828,1.04913,0.000268938,0.000268938,0.000268938
43,561.578,0.87562,0.42841,0.98945,0.95611,0.95539,0.97727,0.68896,1.02587,0.45806,1.04582,0.000240644,0.000240644,0.000240644
44,574.397,0.87601,0.42561,0.98583,0.9641,0.95302,0.97797,0.69388,1.01364,0.4517,1.03968,0.000212349,0.000212349,0.000212349
45,587.247,0.84993,0.41658,0.9796,0.95581,0.95699,0.97641,0.69663,1.00454,0.44378,1.03693,0.000184055,0.000184055,0.000184055
46,600.037,0.83758,0.40636,0.97625,0.95662,0.95632,0.97825,0.70016,0.9995,0.44034,1.03586,0.000155761,0.000155761,0.000155761
47,612.809,0.82839,0.40255,0.96791,0.96206,0.96264,0.97972,0.70424,0.98544,0.43544,1.03341,0.000127467,0.000127467,0.000127467
48,625.621,0.81487,0.39983,0.95664,0.9638,0.96083,0.97977,0.70598,0.978,0.43053,1.03052,9.91726e-05,9.91726e-05,9.91726e-05
49,638.431,0.80529,0.39466,0.95154,0.96461,0.95593,0.97771,0.70718,0.97068,0.42909,1.02551,7.08784e-05,7.08784e-05,7.08784e-05
50,651.226,0.80318,0.3973,0.95746,0.96318,0.95545,0.97727,0.70732,0.97222,0.42862,1.02645,4.25842e-05,4.25842e-05,4.25842e-05
